0.000000000000000000e+00,  1.136314155852121255e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  2.804847486099548703e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.838851076761905645e+01
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.121295496529336688e+00,  1.402423743049774352e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  6.926422185633231976e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  2.272628311704242510e+00,  1.331806175835820838e+00,  3.840402495874499778e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.092453423785267930e+01,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  1.280134165291499926e+00,  6.242590993058673376e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  5.194816639224923982e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  2.272628311704242510e+00,  1.331806175835820838e+00,  0.000000000000000000e+00,  3.121295496529336688e+00,  2.804847486099548703e+00,  1.350927217282599235e+00,  2.821174107377870222e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  2.272628311704242510e+00,  0.000000000000000000e+00,  2.560268330582999852e+00,  1.560647748264668344e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  1.410587053688935111e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  1.136314155852121255e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.410587053688935111e+00,  1.731605546408307994e+00,  3.677702153523811024e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.804847486099548703e+00,  2.701854434565198471e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
3.183949511773238150e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  6.754636086412996399e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
2.122633007848825581e+00,  0.000000000000000000e+00,  2.663612351671641676e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  7.012118715248871759e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  1.136314155852121255e+00,  1.331806175835820838e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  7.803238741323341721e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  1.136314155852121255e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  5.681570779260606052e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.560268330582999852e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  1.385284437126646395e+01,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.840402495874499778e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.821174107377870222e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  2.821174107377870222e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.560268330582999852e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  7.052935268444675998e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.821174107377870222e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  3.840402495874499778e+00,  3.121295496529336688e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.821174107377870222e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  4.681943244794005032e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  1.022682740266909107e+01,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
4.245266015697651163e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  1.136314155852121255e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.121295496529336688e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
4.245266015697651163e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.701854434565198471e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.821174107377870222e+00,  3.463211092816615988e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  1.136314155852121255e+00,  1.331806175835820838e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  4.052781651847797484e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
3.183949511773238150e+00,  2.272628311704242510e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.677702153523811024e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  6.242590993058673376e+00,  1.402423743049774352e+00,  2.701854434565198471e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  4.681943244794005032e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.677702153523811024e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.121295496529336688e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  5.516553230285716758e+00
2.122633007848825581e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  4.681943244794005032e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.677702153523811024e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.701854434565198471e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.560268330582999852e+00,  4.681943244794005032e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  5.516553230285716758e+00
0.000000000000000000e+00,  4.545256623408485019e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.560647748264668344e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.838851076761905512e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.121295496529336688e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.840402495874499778e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.804847486099548703e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  6.926422185633231976e+00,  3.677702153523811024e+00
0.000000000000000000e+00,  2.272628311704242510e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.701854434565198471e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  5.516553230285716758e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.121295496529336688e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.838851076761905512e+00
0.000000000000000000e+00,  1.136314155852121255e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  1.838851076761905512e+00
1.061316503924412791e+00,  3.408942467556363987e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  5.327224703343283352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.410587053688935111e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  4.681943244794005032e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.463211092816615988e+00,  1.838851076761905512e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.463211092816615988e+00,  5.516553230285716758e+00
2.122633007848825581e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.840402495874499778e+00,  7.803238741323341721e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  0.000000000000000000e+00,  6.242590993058673376e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
5.306582519622064176e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  1.136314155852121255e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  4.207271229149323055e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.560268330582999852e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.821174107377870222e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  5.681570779260606052e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  4.681943244794005032e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  5.194816639224923982e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  2.701854434565198471e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.677702153523811024e+00
0.000000000000000000e+00,  2.272628311704242510e+00,  0.000000000000000000e+00,  3.840402495874499778e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  2.272628311704242510e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  2.663612351671641676e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  1.136314155852121255e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.838851076761905512e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  2.701854434565198471e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.677702153523811024e+00
3.183949511773238150e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.701854434565198471e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
3.183949511773238150e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
2.122633007848825581e+00,  4.545256623408485019e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  2.804847486099548703e+00,  2.701854434565198471e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
2.122633007848825581e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  2.272628311704242510e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  3.121295496529336688e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
2.122633007848825581e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  3.121295496529336688e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.560268330582999852e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.701854434565198471e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  6.242590993058673376e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  3.463211092816615988e+00,  1.838851076761905512e+00
0.000000000000000000e+00,  3.408942467556363987e+00,  0.000000000000000000e+00,  2.560268330582999852e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  5.403708869130396941e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.677702153523811024e+00
2.122633007848825581e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  1.560647748264668344e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
3.183949511773238150e+00,  1.136314155852121255e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.560647748264668344e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
3.183949511773238150e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  2.701854434565198471e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.560647748264668344e+00,  5.609694972199097407e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  3.995418527507462514e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.121295496529336688e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  7.680804991748999555e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  1.212123882485815685e+01,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.821174107377870222e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  1.331806175835820838e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.410587053688935111e+00,  0.000000000000000000e+00,  0.000000000000000000e+00
1.061316503924412791e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.280134165291499926e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
3.183949511773238150e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  3.840402495874499778e+00,  0.000000000000000000e+00,  1.402423743049774352e+00,  1.350927217282599235e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.838851076761905512e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  2.560268330582999852e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.248518198611734675e+01,  0.000000000000000000e+00,  0.000000000000000000e+00,  0.000000000000000000e+00,  1.731605546408307994e+00,  0.000000000000000000e+00
